action_type,step,expected_utility
ActionType.TRANSFORM,419,2865.3330524463336
ActionType.TRANSFORM,420,2891.081494315869
ActionType.TRANSFORM,421,2916.9198520752134
ActionType.TRANSFER,422,2932.755347044166
ActionType.TRANSFER,423,2930.8039259286043
ActionType.TRANSFER,424,2945.3105620777915
ActionType.TRANSFER,425,2895.6027025886656
ActionType.TRANSFER,426,2950.3469360142276
ActionType.TRANSFORM,427,2976.5306497202946
ActionType.TRANSFORM,428,3002.8042259486724
ActionType.TRANSFORM,429,3019.526769657853
ActionType.TRANSFER,430,3035.775277985218
ActionType.TRANSFER,431,2968.8786472126712
ActionType.TRANSFER,432,3050.0454917388433
ActionType.TRANSFER,433,2979.8144037342704
ActionType.TRANSFER,434,3064.311570414471
ActionType.TRANSFER,435,2937.759074425626
ActionType.TRANSFER,436,3062.2249768781953
ActionType.TRANSFER,437,3086.5041391639024
ActionType.TRANSFER,438,3034.9069844213645
ActionType.TRANSFER,439,3091.2262402380074
ActionType.TRANSFORM,440,3118.074673702926
ActionType.TRANSFORM,441,3145.013044623478
ActionType.TRANSFORM,442,3162.0976497091087
ActionType.TRANSFER,443,3178.8218707731553
ActionType.TRANSFER,444,3126.4802527824813
ActionType.TRANSFER,445,3183.586946795652
ActionType.TRANSFORM,446,3210.8173358215477
ActionType.TRANSFER,447,3227.7052528838367
ActionType.TRANSFORM,448,3255.0982487410215
ActionType.TRANSFORM,449,3272.480880094168
ActionType.TRANSFER,450,3199.151557112157
ActionType.TRANSFER,451,3287.0898534554617
ActionType.TRANSFER,452,3213.385407497838
ActionType.TRANSFER,453,3301.697688926525
ActionType.TRANSFER,454,3170.6007871534407
ActionType.TRANSFER,455,3179.4580489435775
ActionType.TRANSFER,456,3309.56105367102
ActionType.TRANSFER,457,3329.124118767103
ActionType.TRANSFER,458,3274.631089794325
ActionType.TRANSFER,459,3333.420487714903
ActionType.TRANSFORM,460,3361.3876525923865
ActionType.TRANSFER,461,3380.859980297728
ActionType.TRANSFER,462,3326.1234495636136
ActionType.TRANSFER,463,3385.412274709172
ActionType.TRANSFORM,464,3413.6086571849273
ActionType.TRANSFORM,465,3441.8949961467365
ActionType.TRANSFORM,466,3470.2712917645654
ActionType.TRANSFER,467,3488.2125990734157
ActionType.TRANSFER,468,3413.5780208161773
ActionType.TRANSFER,469,3503.2380885207076
ActionType.TRANSFER,470,3426.4424033701976
ActionType.TRANSFER,471,3518.2611434385585
ActionType.TRANSFER,472,3379.059655682641
ActionType.TRANSFER,473,3513.9253928524686
ActionType.TRANSFER,474,3540.7913275643255
ActionType.TRANSFORM,475,3569.6626876346763
ActionType.TRANSFER,476,3514.8087283316804
ActionType.TRANSFER,477,3575.8568121474636
ActionType.TRANSFORM,478,3604.86685075114
ActionType.TRANSFORM,479,3633.966854074626
ActionType.TRANSFORM,480,3663.1568222972064
ActionType.TRANSFER,481,3679.8769336189603
ActionType.TRANSFER,482,3676.9184280380578
ActionType.TRANSFER,483,3621.0509964209373
ActionType.TRANSFER,484,3682.9979657953813
ActionType.TRANSFORM,485,3712.432466905626
ActionType.TRANSFORM,486,3741.956967980992
ActionType.TRANSFORM,487,3760.6139691125722
