action_type,step,expected_utility,state_quality
ActionType.TRANSFER,112,0.988319923943296,306.315
ActionType.TRANSFER,113,0.9797680961924251,306.34
ActionType.TRANSFER,114,0.9738097177033621,306.35499999999996
ActionType.TRANSFER,115,0.9650369199091178,306.38
ActionType.TRANSFORM,116,0.9831037459737351,306.42999999999995
ActionType.TRANSFER,117,0.9768537918180878,306.44499999999994
ActionType.TRANSFER,118,0.967585587135886,306.4699999999999
ActionType.TRANSFER,119,0.9613158410264544,305.06999999999994
ActionType.TRANSFER,120,1.0787536643180275,305.81999999999994
ActionType.TRANSFER,121,1.0769913403411213,305.79499999999996
ActionType.TRANSFER,122,1.0742208176339807,305.80999999999995
ActionType.TRANSFER,123,1.0700938853731854,305.65999999999997
ActionType.TRANSFER,124,1.0700681154367537,305.76
ActionType.TRANSFORM,125,1.0956952602790602,305.81
ActionType.TRANSFORM,126,1.1212234470115683,305.85999999999996
ActionType.TRANSFORM,127,1.1326878599939207,305.885
ActionType.TRANSFER,128,1.1296654801869697,305.90000000000003
ActionType.TRANSFER,129,1.1269743718489071,305.75000000000006
ActionType.TRANSFER,130,1.1259641892368746,305.82500000000005
ActionType.TRANSFER,131,1.123402111727692,305.84000000000003
ActionType.TRANSFER,132,1.1205919964282747,305.865
ActionType.TRANSFER,133,1.1177697269298799,305.88
ActionType.TRANSFER,134,1.1145144322917966,305.90500000000003
ActionType.TRANSFER,135,1.1118356271220085,305.755
ActionType.TRANSFER,136,1.1108346344933726,305.83
ActionType.TRANSFORM,137,1.1365074523859802,305.87999999999994
ActionType.TRANSFER,138,1.1337642014939493,305.895
ActionType.TRANSFER,139,1.1306634812510767,305.91999999999996
ActionType.TRANSFER,140,1.1276668332396511,305.93499999999995
ActionType.TRANSFER,141,1.1248740596389624,305.78499999999997
ActionType.TRANSFER,142,1.1238844099736547,305.86
ActionType.TRANSFORM,143,1.14950166157835,305.91
ActionType.TRANSFORM,144,1.1750145487285288,305.96000000000004
ActionType.TRANSFORM,145,1.2004182243014374,306.01
ActionType.TRANSFORM,146,1.2591688933687122,306.11999999999995
ActionType.TRANSFER,147,1.2594613895203035,305.96999999999997
ActionType.TRANSFER,148,1.2570078635096573,306.0
ActionType.TRANSFER,149,1.2541683943024209,306.02500000000003
ActionType.TRANSFER,150,1.2512226080521376,306.04
ActionType.TRANSFER,151,1.2479209320892164,306.065
ActionType.TRANSFER,152,1.2447131558245028,306.08
ActionType.TRANSFER,153,1.2409626041756465,306.10499999999996
ActionType.TRANSFER,154,1.2375018079085112,306.12
ActionType.TRANSFER,155,1.2333162509984272,306.14500000000004
ActionType.TRANSFORM,156,1.2577876704906916,306.19500000000005
ActionType.TRANSFER,157,1.2538772436084191,306.21000000000004
ActionType.TRANSFER,158,1.2498188799240824,305.86000000000007
ActionType.TRANSFER,159,1.2554301656574645,306.06000000000006
ActionType.TRANSFER,160,1.252485205630161,306.07500000000005
ActionType.TRANSFER,161,1.2491911508590656,306.1
ActionType.TRANSFER,162,1.2459896876493814,306.115
ActionType.TRANSFER,163,1.2422558757275552,306.14000000000004
ActionType.TRANSFORM,164,1.266999878298044,306.19
ActionType.TRANSFER,165,1.2658149239976337,305.99
ActionType.TRANSFER,166,1.2647875375752868,306.065
ActionType.TRANSFER,167,1.2620221296107421,306.08000000000004
ActionType.TRANSFER,168,1.2590453374199218,306.105
ActionType.TRANSFER,169,1.2524733823096206,306.20500000000004
ActionType.TRANSFER,170,1.2523648187026335,306.00500000000005
ActionType.TRANSFER,171,1.2509333367368618,306.0800000000001
ActionType.TRANSFORM,172,1.2765469004778482,306.13000000000005
ActionType.TRANSFORM,173,1.302043068789974,306.18
ActionType.TRANSFORM,174,1.313319944829926,306.20500000000004
ActionType.TRANSFER,175,1.3107359819570794,306.1050000000001
ActionType.TRANSFER,176,1.3083621627038209,306.1550000000001
ActionType.TRANSFER,177,1.3028485706919724,306.25500000000005
ActionType.TRANSFORM,178,1.3274847112595194,306.305
ActionType.TRANSFER,179,1.3270985465990761,306.105
ActionType.TRANSFER,180,1.325608741605489,306.18000000000006
ActionType.TRANSFORM,181,1.3514321004864063,306.2300000000001
ActionType.TRANSFORM,182,1.377130846677146,306.28000000000003
ActionType.TRANSFORM,183,1.3884398692031166,306.305
ActionType.TRANSFER,184,1.38464189347025,306.33
ActionType.TRANSFER,185,1.375398589096287,306.43
ActionType.TRANSFER,186,1.3725394277924443,306.08
ActionType.TRANSFER,187,1.3770257645404824,306.22999999999996
ActionType.TRANSFER,188,1.3741927228127593,306.255
ActionType.TRANSFER,189,1.3688035312719113,306.35499999999996
ActionType.TRANSFER,190,1.3675738887764193,306.205
ActionType.TRANSFER,191,1.3652718229745258,306.25499999999994
ActionType.TRANSFER,192,1.3600329283241197,306.35499999999996
ActionType.TRANSFER,193,1.3581305899061413,306.33
ActionType.TRANSFER,194,1.3494293339051842,306.42999999999995
ActionType.TRANSFER,195,1.3454100416432564,306.08
ActionType.TRANSFER,196,1.350429085638187,306.28000000000003
ActionType.TRANSFER,197,1.3471356382913031,306.305
ActionType.TRANSFER,198,1.3438212104594098,306.20500000000004
ActionType.TRANSFER,199,1.3416961493683108,306.25500000000005
ActionType.TRANSFORM,200,1.367155256695689,306.305
ActionType.TRANSFER,201,1.3641890133964445,306.28000000000003
ActionType.TRANSFER,202,1.3594847172675586,306.38000000000005
ActionType.TRANSFER,203,1.3551417396145717,306.18000000000006
ActionType.TRANSFER,204,1.3553395101593302,306.30500000000006
ActionType.TRANSFORM,205,1.3805341746225364,306.355
ActionType.TRANSFORM,206,1.4056051430367305,306.40500000000003
ActionType.TRANSFORM,207,1.416578154312022,306.43
ActionType.TRANSFER,208,1.4141671911659017,306.33
ActionType.TRANSFER,209,1.411420038572936,306.38
ActionType.TRANSFER,210,1.4065078669172801,306.28
ActionType.TRANSFER,211,1.4053487118564825,306.38
ActionType.TRANSFORM,212,1.4305962708592095,306.43
ActionType.TRANSFORM,213,1.4557164384887953,306.47999999999996
ActionType.TRANSFORM,214,1.4666697248210878,306.505
ActionType.TRANSFER,215,1.4641832272324768,306.40500000000003
ActionType.TRANSFER,216,1.461346012655711,306.45500000000004
ActionType.TRANSFER,217,1.4563598704069578,306.355
ActionType.TRANSFER,218,1.4551043038550031,306.455
ActionType.TRANSFORM,219,1.4803908453463779,306.50499999999994
ActionType.TRANSFER,220,1.477468781575344,306.47999999999996
ActionType.TRANSFER,221,1.4716644329424755,306.58
ActionType.TRANSFER,222,1.4689957404625742,306.38
ActionType.TRANSFER,223,1.4680254567766,306.48
ActionType.TRANSFORM,224,1.4932978933771803,306.53
ActionType.TRANSFORM,225,1.5184395343870676,306.58000000000004
ActionType.TRANSFORM,226,1.5434484019123962,306.62999999999994
ActionType.TRANSFORM,227,1.6019768013997817,306.74
ActionType.TRANSFER,228,1.6017362039610346,306.64
ActionType.TRANSFER,229,1.598072968557846,306.665
ActionType.TRANSFER,230,1.588737534091122,306.79
ActionType.TRANSFORM,231,1.612747637895599,306.84000000000003
ActionType.TRANSFORM,232,1.6366212020440278,306.89
ActionType.TRANSFER,233,1.6431909233714745,306.69
ActionType.TRANSFER,234,1.6395884812464556,306.715
ActionType.TRANSFER,235,1.632493380868223,306.815
ActionType.TRANSFER,236,1.6274718816967653,306.84000000000003
ActionType.TRANSFORM,237,1.6515828988517742,306.89
ActionType.TRANSFER,238,1.6549694256307823,306.69
ActionType.TRANSFER,239,1.6517287100814846,306.715
ActionType.TRANSFER,240,1.6461675281691321,306.815
ActionType.TRANSFER,241,1.6415016524229782,306.84000000000003
ActionType.TRANSFORM,242,1.6658429226326141,306.89
ActionType.TRANSFER,243,1.6666438609069056,306.78999999999996
ActionType.TRANSFER,244,1.6625908135816703,306.81499999999994
ActionType.TRANSFER,245,1.6597165126385311,306.715
ActionType.TRANSFER,246,1.656580212831005,306.765
ActionType.TRANSFORM,247,1.681877011900022,306.81499999999994
ActionType.TRANSFORM,248,1.6927233120660459,306.84
ActionType.TRANSFER,249,1.6885933721060913,306.865
ActionType.TRANSFER,250,1.6796694254179287,306.96500000000003
ActionType.TRANSFER,251,1.6743864772620507,306.61500000000007
ActionType.TRANSFER,252,1.6790870732592338,306.81500000000005
ActionType.TRANSFER,253,1.6753015703776377,306.84000000000003
ActionType.TRANSFER,254,1.6712421870237568,306.74
ActionType.TRANSFER,255,1.668657062284439,306.815
ActionType.TRANSFORM,256,1.693731777302477,306.865
ActionType.TRANSFER,257,1.690456044606485,306.84000000000003
ActionType.TRANSFER,258,1.6848747890697164,306.74
ActionType.TRANSFER,259,1.6834564887800023,306.84000000000003
ActionType.TRANSFORM,260,1.7085295667412435,306.89000000000004
ActionType.TRANSFORM,261,1.7334634149882702,306.94000000000005
ActionType.TRANSFORM,262,1.7582571430807457,306.99
ActionType.TRANSFORM,263,1.8167098764183764,307.1
ActionType.TRANSFER,264,1.8158538418586214,307.0
ActionType.TRANSFER,265,1.8119031147167137,307.02500000000003
ActionType.TRANSFER,266,1.8025898534826585,307.15000000000003
ActionType.TRANSFORM,267,1.8264071056775906,307.20000000000005
ActionType.TRANSFORM,268,1.8500847100484932,307.25
ActionType.TRANSFER,269,1.8555206161414035,307.05
ActionType.TRANSFER,270,1.8516530386999261,307.075
ActionType.TRANSFER,271,1.84457336197713,307.175
ActionType.TRANSFER,272,1.8393123555360595,307.20000000000005
ActionType.TRANSFORM,273,1.8631894755572445,307.25
ActionType.TRANSFER,274,1.865476225561217,307.05
ActionType.TRANSFER,275,1.8619698933381676,307.075
ActionType.TRANSFER,276,1.8564128579638088,307.175
ActionType.TRANSFER,277,1.8515112633287099,307.20000000000005
ActionType.TRANSFORM,278,1.8755813888840802,307.25
ActionType.TRANSFER,279,1.8756170626687496,307.15000000000003
ActionType.TRANSFER,280,1.871326923574068,307.175
ActionType.TRANSFER,281,1.8678093708415533,307.075
ActionType.TRANSFER,282,1.8644829516421955,307.125
ActionType.TRANSFORM,283,1.889416277086532,307.17499999999995
ActionType.TRANSFORM,284,1.89991669472059,307.2
ActionType.TRANSFER,285,1.8955671911893237,307.225
ActionType.TRANSFER,286,1.8868147333867582,307.32500000000005
ActionType.TRANSFER,287,1.8811155060469125,307.35
ActionType.TRANSFER,288,1.8783739391258,307.0
ActionType.TRANSFER,289,1.8810102844278562,307.15
ActionType.TRANSFER,290,1.8772837533508835,307.17499999999995
ActionType.TRANSFER,291,1.8714386116978907,307.07499999999993
ActionType.TRANSFER,292,1.8697021829982998,307.17499999999995
ActionType.TRANSFORM,293,1.8943667696925954,307.22499999999997
ActionType.TRANSFORM,294,1.9188899259558294,307.2749999999999
ActionType.TRANSFORM,295,1.9291661404344924,307.29999999999995
ActionType.TRANSFER,296,1.9245731922783627,307.325
ActionType.TRANSFER,297,1.9208296088090595,307.175
ActionType.TRANSFER,298,1.9181915345111837,307.25
ActionType.TRANSFORM,299,1.942826791758382,307.3
ActionType.TRANSFER,300,1.9385735217704267,307.325
