action_type,step,expected_utility
ActionType.TRANSFER,360,1634.850870221965
ActionType.TRANSFER,361,1527.030000000015
ActionType.TRANSFER,362,1643.9930240148137
ActionType.TRANSFER,363,1535.4900000000148
ActionType.TRANSFER,364,1653.1332017156012
ActionType.TRANSFER,365,1543.9500000000148
ActionType.TRANSFER,366,1662.2714761310242
ActionType.TRANSFER,367,1552.410000000015
ActionType.TRANSFER,368,1671.407917495851
ActionType.TRANSFER,369,1560.8700000000151
ActionType.TRANSFER,370,1680.5425935575756
ActionType.TRANSFER,371,1569.3300000000154
ActionType.TRANSFER,372,1689.675569658651
ActionType.TRANSFER,373,1577.7900000000152
ActionType.TRANSFER,374,1698.8069088163588
ActionType.TRANSFER,375,1586.2500000000155
ActionType.TRANSFER,376,1707.9366718003484
ActionType.TRANSFER,377,1594.7100000000155
ActionType.TRANSFER,378,1717.0649172079027
ActionType.TRANSFER,379,1603.1700000000155
ActionType.TRANSFER,380,1726.1917015369688
ActionType.TRANSFER,381,1611.6300000000158
ActionType.TRANSFER,382,1735.3170792570077
ActionType.TRANSFER,383,1620.0900000000156
ActionType.TRANSFER,384,1744.4411028777067
ActionType.TRANSFER,385,1628.5500000000156
ActionType.TRANSFER,386,1753.5638230156044
ActionType.TRANSFER,387,1637.010000000016
ActionType.TRANSFER,388,1762.685288458679
ActionType.TRANSFER,389,1645.470000000016
ActionType.TRANSFER,390,1771.8055462289392
ActionType.TRANSFER,391,1653.9300000000162
ActionType.TRANSFER,392,1780.9246416430806
ActionType.TRANSFER,393,1662.390000000016
ActionType.TRANSFER,394,1790.042618371237
ActionType.TRANSFER,395,1670.8500000000163
ActionType.TRANSFER,396,1799.1595184938942
ActionType.TRANSFER,397,1679.3100000000163
ActionType.TRANSFER,398,1808.275382556997
ActionType.TRANSFER,399,1687.7700000000164
ActionType.TRANSFER,400,1817.3902496253036
ActionType.TRANSFER,401,1696.2300000000166
ActionType.TRANSFER,402,1826.504157334032
ActionType.TRANSFER,403,1704.6900000000164
ActionType.TRANSFER,404,1835.6171419388488
ActionType.TRANSFER,405,1713.1500000000165
ActionType.TRANSFER,406,1844.729238364235
ActionType.TRANSFER,407,1721.6100000000167
ActionType.TRANSFER,408,1853.8404802502844
ActionType.TRANSFER,409,1730.0700000000168
ActionType.TRANSFER,410,1862.9508999979707
ActionType.TRANSFER,411,1738.530000000017
ActionType.TRANSFER,412,1872.0605288129304
ActionType.TRANSFER,413,1746.9900000000168
ActionType.TRANSFER,414,1881.1693967477993
ActionType.TRANSFER,415,1755.450000000017
ActionType.TRANSFER,416,1890.277532743152
ActionType.TRANSFER,417,1763.9100000000171
ActionType.TRANSFER,418,1899.3849646670767
ActionType.TRANSFER,419,1772.3700000000172
ActionType.TRANSFER,420,1908.4917193534263
ActionType.TRANSFER,421,1780.8300000000174
ActionType.TRANSFER,422,1917.5978226387933
ActionType.TRANSFER,423,1789.2900000000172
ActionType.TRANSFER,424,1926.7032993982355
ActionType.TRANSFER,425,1797.7500000000173
ActionType.TRANSFER,426,1935.8081735797948
ActionType.TRANSFER,427,1806.2100000000175
ActionType.TRANSFER,428,1944.9124682378497
ActionType.TRANSFER,429,1814.6700000000176
ActionType.TRANSFER,430,1954.0162055653293
ActionType.TRANSFER,431,1823.1300000000178
ActionType.TRANSFER,432,1963.119406924828
ActionType.TRANSFER,433,1831.5900000000177
ActionType.TRANSFER,434,1972.2220928786562
ActionType.TRANSFER,435,1840.050000000018
ActionType.TRANSFER,436,1981.3242832178576
ActionType.TRANSFER,437,1848.510000000018
ActionType.TRANSFER,438,1990.4259969902255
ActionType.TRANSFER,439,1856.970000000018
ActionType.TRANSFER,440,1999.5272525273515
ActionType.TRANSFER,441,1865.4300000000183
ActionType.TRANSFER,442,2008.6280674707355
ActionType.TRANSFER,443,1873.890000000018
ActionType.TRANSFER,444,2017.7284587969866
ActionType.TRANSFER,445,1882.350000000018
ActionType.TRANSFER,446,2026.82844284215
ActionType.TRANSFER,447,1890.8100000000184
