action_type,step,expected_utility,state_quality
ActionType.TRANSFORM,111,0.5930926620321784,305.51
ActionType.TRANSFER,112,0.6008422286697301,305.31
ActionType.TRANSFER,113,0.5991728700823222,305.325
ActionType.TRANSFER,114,0.5972213676135989,305.34999999999997
ActionType.TRANSFER,115,0.5953722788294242,305.36499999999995
ActionType.TRANSFER,116,0.593110971023197,305.39
ActionType.TRANSFORM,117,0.6128073971954286,305.44
ActionType.TRANSFER,118,0.6133096552810835,305.24
ActionType.TRANSFER,119,0.6127904486857967,305.31500000000005
ActionType.TRANSFER,120,0.61122538694053,305.33000000000004
ActionType.TRANSFER,121,0.609469033652666,305.355
ActionType.TRANSFER,122,0.6077205756756285,305.37
ActionType.TRANSFER,123,0.6056487122463544,305.39500000000004
ActionType.TRANSFORM,124,0.625613059859224,305.445
ActionType.TRANSFER,125,0.6241945254517485,305.245
ActionType.TRANSFER,126,0.6244693308121265,305.345
ActionType.TRANSFORM,127,0.6453662332625755,305.39500000000004
ActionType.TRANSFORM,128,0.6662456693939207,305.445
ActionType.TRANSFORM,129,0.675862896444813,305.47
ActionType.TRANSFER,130,0.6738229361248464,305.485
ActionType.TRANSFER,131,0.6713438391115343,305.51
ActionType.TRANSFER,132,0.669124672504076,305.52500000000003
ActionType.TRANSFER,133,0.6663353034624073,305.55000000000007
ActionType.TRANSFER,134,0.66394515129802,305.56500000000005
ActionType.TRANSFER,135,0.6608584931072261,305.59000000000003
ActionType.TRANSFER,136,0.6594882298245204,305.24000000000007
ActionType.TRANSFER,137,0.6634523725364954,305.39000000000004
ActionType.TRANSFER,138,0.6619223556852405,305.415
ActionType.TRANSFER,139,0.66025567695148,305.43
ActionType.TRANSFER,140,0.6583965207195003,305.45500000000004
ActionType.TRANSFORM,141,0.679040387799604,305.505
ActionType.TRANSFER,142,0.6770091712183262,305.52
ActionType.TRANSFER,143,0.6755147520331768,305.37
ActionType.TRANSFER,144,0.6748557566180414,305.44500000000005
ActionType.TRANSFER,145,0.6731599196656038,305.46000000000004
ActionType.TRANSFER,146,0.67126994603835,305.485
ActionType.TRANSFER,147,0.6693900689634147,305.5
ActionType.TRANSFER,148,0.667183075844473,305.52500000000003
ActionType.TRANSFORM,149,0.6873906263544693,305.57500000000005
ActionType.TRANSFORM,150,0.696658064299239,305.6000000000001
ActionType.TRANSFER,151,0.6943400211537544,305.61500000000007
ActionType.TRANSFER,152,0.6914211507544705,305.64000000000004
ActionType.TRANSFER,153,0.6889370418004757,305.65500000000003
ActionType.TRANSFER,154,0.6858998467340549,305.305
ActionType.TRANSFER,155,0.6906306597310243,305.505
ActionType.TRANSFER,156,0.6888351992809627,305.52000000000004
ActionType.TRANSFER,157,0.6867999414161361,305.5450000000001
ActionType.TRANSFER,158,0.6848244097723083,305.56000000000006
ActionType.TRANSFER,159,0.6824783661968279,305.58500000000004
ActionType.TRANSFER,160,0.6803302631520349,305.6
ActionType.TRANSFER,161,0.6788669434977297,305.40000000000003
ActionType.TRANSFER,162,0.6789490057314271,305.50000000000006
ActionType.TRANSFORM,163,0.6997154120639573,305.55
ActionType.TRANSFORM,164,0.7204535274934118,305.6
ActionType.TRANSFORM,165,0.7299408183579711,305.625
ActionType.TRANSFER,166,0.7274898366756071,305.65
ActionType.TRANSFER,167,0.7207309762638889,305.74999999999994
ActionType.TRANSFER,168,0.720455661414669,305.4
ActionType.TRANSFER,169,0.7236750887757235,305.54999999999995
ActionType.TRANSFER,170,0.7219386361118605,305.575
ActionType.TRANSFER,171,0.7186653108797718,305.475
ActionType.TRANSFER,172,0.7184530869045733,305.575
ActionType.TRANSFORM,173,0.739393808683365,305.62499999999994
ActionType.TRANSFER,174,0.7378097328070929,305.59999999999997
ActionType.TRANSFER,175,0.7339695676413436,305.7
ActionType.TRANSFER,176,0.7338896063558071,305.55
ActionType.TRANSFER,177,0.7324862186640073,305.6
ActionType.TRANSFORM,178,0.7535072893816148,305.65
ActionType.TRANSFORM,179,0.7630959622508562,305.675
ActionType.TRANSFER,180,0.7609308116247706,305.575
ActionType.TRANSFER,181,0.7597431341712629,305.625
ActionType.TRANSFER,182,0.7564985557061675,305.72499999999997
ActionType.TRANSFORM,183,0.7768709811211336,305.775
ActionType.TRANSFER,184,0.7759864146928053,305.75
ActionType.TRANSFER,185,0.7731269550274498,305.55
ActionType.TRANSFER,186,0.7736814145827176,305.675
ActionType.TRANSFORM,187,0.7948790453948922,305.72499999999997
ActionType.TRANSFORM,188,0.8160311199580574,305.775
ActionType.TRANSFORM,189,0.8256245674983387,305.8
ActionType.TRANSFER,190,0.822902776668715,305.82500000000005
ActionType.TRANSFER,191,0.8155811463348339,305.925
ActionType.TRANSFER,192,0.8161172345972406,305.57500000000005
ActionType.TRANSFER,193,0.8188223014183824,305.725
ActionType.TRANSFER,194,0.8168295883044246,305.75
ActionType.TRANSFER,195,0.8136166065178114,305.65000000000003
ActionType.TRANSFER,196,0.8129943225109741,305.725
ActionType.TRANSFORM,197,0.8345546198578696,305.775
ActionType.TRANSFER,198,0.8326018136738755,305.75
ActionType.TRANSFER,199,0.8292043697706027,305.85
ActionType.TRANSFER,200,0.8279320450145707,305.70000000000005
ActionType.TRANSFER,201,0.8267026683494109,305.77500000000003
ActionType.TRANSFORM,202,0.8480861694207852,305.825
ActionType.TRANSFORM,203,0.8577568061879407,305.85
ActionType.TRANSFER,204,0.8556169708786469,305.75
ActionType.TRANSFER,205,0.8541440430931427,305.8
ActionType.TRANSFER,206,0.8504741203357122,305.90000000000003
ActionType.TRANSFORM,207,0.8711914193044508,305.95000000000005
ActionType.TRANSFORM,208,0.891845401471109,306.0
ActionType.TRANSFORM,209,0.9011277789414114,306.02500000000003
ActionType.TRANSFER,210,0.8975253469617069,306.05
ActionType.TRANSFER,211,0.8957246176810254,305.7
ActionType.TRANSFER,212,0.8992968832198598,305.84999999999997
ActionType.TRANSFER,213,0.8972962419266599,305.875
ActionType.TRANSFER,214,0.8933138226352317,305.975
ActionType.TRANSFER,215,0.8926025685970976,305.82500000000005
ActionType.TRANSFER,216,0.8910139419426394,305.875
ActionType.TRANSFER,217,0.887183211147532,305.975
ActionType.TRANSFORM,218,0.9079646445171787,306.025
ActionType.TRANSFORM,219,0.9286782736437845,306.075
ActionType.TRANSFORM,220,0.9379530752157789,306.1
ActionType.TRANSFER,221,0.9398669375648339,306.0
ActionType.TRANSFER,222,0.9370672713773551,306.02500000000003
ActionType.TRANSFER,223,0.9283100285876231,306.15000000000003
ActionType.TRANSFORM,224,0.9483420051437914,306.2
ActionType.TRANSFORM,225,0.9682963261517246,306.25
ActionType.TRANSFER,226,0.9776368344384165,306.05
ActionType.TRANSFER,227,0.9748024522564831,306.075
ActionType.TRANSFER,228,0.9705117379411798,305.875
ActionType.TRANSFER,229,0.9713894935515839,306.0
ActionType.TRANSFORM,230,0.9935082350340023,306.05
ActionType.TRANSFORM,231,1.0155543146438928,306.1
ActionType.TRANSFORM,232,1.0375233606947192,306.15000000000003
ActionType.TRANSFORM,233,1.0594113068667288,306.2
ActionType.TRANSFER,234,1.0560130187855108,306.22499999999997
ActionType.TRANSFER,235,1.0472140691687413,306.325
ActionType.TRANSFER,236,1.050213899837315,305.97499999999997
ActionType.TRANSFER,237,1.051475527350255,306.09999999999997
ActionType.TRANSFORM,238,1.0740953362459427,306.1499999999999
ActionType.TRANSFORM,239,1.0966327910834344,306.1999999999999
ActionType.TRANSFORM,240,1.1066285027827414,306.2249999999999
ActionType.TRANSFER,241,1.103963306465506,306.12499999999994
ActionType.TRANSFER,242,1.1020663461027982,306.17499999999995
ActionType.TRANSFER,243,1.09784359054402,306.275
ActionType.TRANSFORM,244,1.119668890995226,306.32499999999993
ActionType.TRANSFORM,245,1.1414025670383412,306.37499999999994
ActionType.TRANSFORM,246,1.1509745630951957,306.4
ActionType.TRANSFER,247,1.1468430612428029,306.42499999999995
ActionType.TRANSFER,248,1.143999042234882,306.075
ActionType.TRANSFER,249,1.1476992331363276,306.275
ActionType.TRANSFER,250,1.1447899854346621,306.3
ActionType.TRANSFER,251,1.1384361156991971,306.4
ActionType.TRANSFER,252,1.1394847983345173,306.2
ActionType.TRANSFER,253,1.1375307135628878,306.24999999999994
ActionType.TRANSFER,254,1.1332761574840642,306.34999999999997
ActionType.TRANSFORM,255,1.1550794048235002,306.4
ActionType.TRANSFORM,256,1.176788545487013,306.44999999999993
ActionType.TRANSFORM,257,1.1863142137348577,306.47499999999997
ActionType.TRANSFER,258,1.187666409364329,306.37499999999994
ActionType.TRANSFER,259,1.1844369289688998,306.4
ActionType.TRANSFER,260,1.175208765573422,306.525
ActionType.TRANSFORM,261,1.1962081733539156,306.575
ActionType.TRANSFORM,262,1.2171083698795115,306.62499999999994
ActionType.TRANSFORM,263,1.2262147212016101,306.65
ActionType.TRANSFER,264,1.2342509214701605,306.3
ActionType.TRANSFER,265,1.2334964277901592,306.40000000000003
ActionType.TRANSFER,266,1.2306421410495159,306.425
ActionType.TRANSFER,267,1.2249725472870507,306.525
ActionType.TRANSFER,268,1.2209675504956226,306.55
ActionType.TRANSFER,269,1.2142514947797942,306.2
ActionType.TRANSFER,270,1.219894923521692,306.40000000000003
ActionType.TRANSFER,271,1.2171119070635703,306.425
ActionType.TRANSFER,272,1.213189023658788,306.325
ActionType.TRANSFER,273,1.211788601435119,306.4
ActionType.TRANSFORM,274,1.2344992581955143,306.44999999999993
ActionType.TRANSFER,275,1.2317968672954858,306.42499999999995
ActionType.TRANSFER,276,1.22753393337814,306.525
ActionType.TRANSFER,277,1.2238700014645298,306.325
ActionType.TRANSFER,278,1.2236241764810496,306.45
ActionType.TRANSFORM,279,1.2461091701374407,306.49999999999994
ActionType.TRANSFORM,280,1.2684957131995038,306.54999999999995
ActionType.TRANSFORM,281,1.2782573771127623,306.57499999999993
ActionType.TRANSFER,282,1.2761260437350455,306.4749999999999
ActionType.TRANSFER,283,1.2735266176173823,306.49999999999994
ActionType.TRANSFER,284,1.2683131061690613,306.4
ActionType.TRANSFER,285,1.2679216274633687,306.49999999999994
ActionType.TRANSFORM,286,1.2906783646722888,306.5499999999999
ActionType.TRANSFER,287,1.287825585174054,306.5249999999999
ActionType.TRANSFER,288,1.2836539654273673,306.62499999999994
ActionType.TRANSFER,289,1.279513446345897,306.42499999999995
ActionType.TRANSFER,290,1.2793947504182135,306.54999999999995
ActionType.TRANSFORM,291,1.3019222568281599,306.5999999999999
ActionType.TRANSFORM,292,1.324347562440978,306.64999999999986
ActionType.TRANSFORM,293,1.3340765149446676,306.6749999999999
ActionType.TRANSFER,294,1.331624012538731,306.57499999999993
ActionType.TRANSFER,295,1.3290019743699293,306.62499999999994
ActionType.TRANSFER,296,1.324487838931487,306.5249999999999
ActionType.TRANSFER,297,1.323214891489453,306.62499999999994
ActionType.TRANSFORM,298,1.3457773576608065,306.67499999999995
ActionType.TRANSFORM,299,1.3682345767992363,306.7249999999999
ActionType.TRANSFORM,300,1.377939978548118,306.75
